,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_to_engine_ratio,efficiency_score,is_premium_brand,is_popular_brand,brand_encoded,seller_type_encoded,fuel_type_encoded,transmission_type_encoded,age_category_encoded,mileage_category_encoded,engine_category_encoded,power_category_encoded,fuel_efficiency_encoded
4556,4,115000,28.4,1248,74.02,5,600000,23000.0,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,3,1,0,3
4557,8,63000,21.9,1396,88.76,5,465000,7000.0,0.06353614889047961,15.687679083094556,0,0,13,1,0,0,2,2,1,1,2
4558,2,10250,19.5,1199,88.76,5,680000,3416.6666666666665,0.07396666666666667,16.263552960800666,0,0,13,1,0,0,0,0,1,1,1
4559,6,50000,22.0,1197,81.8,5,475000,7142.857142857143,0.0682804674457429,18.379281537176272,0,0,13,1,0,0,1,1,1,1,2
4560,11,122661,16.2,1599,103.2,5,150000,10221.75,0.0645,10.131332082551594,0,0,13,1,0,0,2,3,2,1,1
4561,4,28500,20.51,998,67.0,5,525000,5700.0,0.06706706706706707,20.55110220440882,0,0,13,1,0,0,1,0,0,0,2
4562,2,15000,17.0,1197,108.6,5,1000000,5000.0,0.09065108514190316,14.202172096908939,0,0,13,1,0,0,0,0,1,1,1
4563,5,63359,20.51,998,67.0,5,360000,10559.833333333334,0.06706706706706707,20.55110220440882,0,0,13,1,0,0,1,2,0,0,2
4564,4,90000,20.34,1498,103.2,5,725000,18000.0,0.06884589726484323,13.578104138851803,0,0,13,1,0,0,1,2,1,1,2
4565,7,35000,22.74,796,47.3,5,250000,4375.0,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,1,1,0,0,2
4566,8,113000,22.32,1582,126.32,5,630000,12555.555555555555,0.07979785217940619,14.108723135271807,0,0,13,1,0,0,2,3,2,2,2
4567,6,41139,22.54,1396,88.73,5,700000,5877.0,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,1,1,1,2
4568,5,60000,22.77,1498,98.59,5,700000,10000.0,0.06577051367578386,15.200267022696929,0,0,13,1,0,0,1,1,1,1,2
4569,5,49000,20.4,1197,83.11,5,500000,8166.666666666667,0.06937395659432387,17.042606516290725,0,0,13,1,0,0,1,1,1,1,2
4570,9,100000,17.0,1197,80.0,5,360000,10000.0,0.0667779632721202,14.202172096908939,0,0,13,1,0,0,2,2,1,1,1
4571,3,35000,17.3,1497,121.0,8,1200000,8750.0,0.08077436582109479,11.556446225784903,0,0,13,1,0,0,0,1,1,1,1
4572,7,90000,15.04,1598,103.2,5,400000,11250.0,0.06454033771106941,9.411764705882351,0,0,13,1,0,0,1,2,2,1,1
4573,6,80000,20.45,1461,83.8,5,630000,11428.57142857143,0.0573187414500684,13.997262149212867,0,0,13,1,0,0,1,2,1,1,2
4574,3,43000,24.0,1186,73.97,5,370000,10750.0,0.0623167649536647,20.236087689713322,0,0,13,1,0,0,0,1,1,0,2
4575,9,63000,20.0,1399,68.05,5,210000,6300.0,0.048607142857142856,14.295925661186562,0,0,13,1,0,0,2,2,1,0,1
4576,2,10000,23.95,998,67.05,5,373000,3333.3333333333335,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,0,0,0,0,2
4577,3,33000,21.21,1197,81.8,5,655000,8250.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,1,1,1,2
4578,7,60000,23.95,998,67.05,5,295000,7500.0,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,1,1,0,0,2
4579,3,16000,23.84,1199,84.0,5,525000,4000.0,0.07,19.88323603002502,0,0,13,1,0,0,0,0,1,1,2
4580,2,25000,24.7,796,47.3,5,310000,8333.333333333334,0.059347553324968626,31.03015075376884,0,0,13,1,0,0,0,0,0,0,2
4581,4,16303,25.17,799,53.3,5,350000,3260.6,0.06662499999999999,31.501877346683354,0,0,13,1,0,0,1,0,0,0,3
4582,3,29307,25.5,1498,98.6,5,875000,7326.75,0.0657771847898599,17.022696929238986,0,0,13,1,0,0,0,0,1,1,3
4583,6,40000,20.85,1197,83.14,5,400000,5714.285714285715,0.06939899833055092,17.418546365914786,0,0,13,1,0,0,1,1,1,1,2
4584,3,31000,21.21,1197,81.8,5,675000,7750.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,1,1,1,2
4585,5,68193,28.09,1248,88.5,5,760000,11365.5,0.07085668534827862,22.50801282051282,0,0,13,1,0,0,1,2,1,1,3
4586,4,35000,21.79,998,67.05,5,450000,7000.0,0.06711711711711711,21.83366733466934,0,0,13,1,0,0,1,1,0,0,2
4587,5,45000,21.4,1197,83.1,5,610000,7500.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,1,1,1,1,2
4588,5,49349,24.8,1396,88.7,5,720000,8224.833333333334,0.06349319971367216,17.765042979942695,0,0,13,1,0,0,1,1,1,1,2
4589,5,88099,17.4,1497,117.6,5,620000,14683.166666666666,0.07850467289719626,11.62324649298597,0,0,13,1,0,0,1,2,1,1,1
4590,3,25000,17.4,1497,117.6,5,870000,6250.0,0.07850467289719626,11.62324649298597,0,0,13,1,0,0,0,0,1,1,1
4591,9,59000,18.9,998,67.0,5,265000,5900.0,0.06706706706706707,18.937875751503004,0,0,13,1,0,0,2,1,0,0,1
4592,15,75472,14.0,1061,64.0,5,170000,4717.0,0.060263653483992465,13.195098963242225,0,0,13,1,0,0,3,2,1,0,0
4593,3,7400,24.0,1186,73.97,5,625000,1850.0,0.0623167649536647,20.236087689713322,0,0,13,1,0,0,0,0,1,0,2
4594,1,10000,19.56,1197,81.8,5,825000,5000.0,0.0682804674457429,16.340852130325814,0,0,13,1,0,0,0,0,1,1,1
4595,3,35000,24.7,796,47.3,5,320000,8750.0,0.059347553324968626,31.03015075376884,0,0,13,1,0,0,0,1,0,0,2
4596,11,10000,15.37,1196,73.0,5,208000,833.3333333333334,0.06098579782790309,12.851170568561873,0,0,13,1,0,0,2,0,1,0,1
4597,6,48015,25.83,1498,99.0,5,495000,6859.285714285715,0.06604402935290193,17.242990654205606,0,0,13,1,0,0,1,1,1,1,3
4598,3,46000,28.4,1248,74.0,5,825000,11500.0,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,0,1,1,0,3
4599,7,80000,15.04,1598,103.2,5,470000,10000.0,0.06454033771106941,9.411764705882351,0,0,13,1,0,0,1,2,2,1,1
4600,1,5000,21.01,1197,81.8,5,557000,2500.0,0.0682804674457429,17.552213868003342,0,0,13,1,0,0,0,0,1,1,2
4601,1,2000,15.37,1196,73.0,5,437000,1000.0,0.06098579782790309,12.851170568561873,0,0,13,1,0,0,0,0,1,0,1
4602,5,80000,24.3,1248,88.5,5,624000,13333.333333333334,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,2,1,1,2
4603,4,57241,27.39,1248,74.0,5,680000,11448.2,0.059247397918334666,21.947115384615387,0,0,13,1,0,0,1,1,1,0,3
4604,3,20000,18.9,1197,81.86,5,500000,5000.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
4605,5,57437,22.54,1396,88.73,5,679000,9572.833333333334,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,1,1,1,2
4606,4,40000,25.5,1498,98.6,5,775000,8000.0,0.0657771847898599,17.022696929238986,0,0,13,1,0,0,1,1,1,1,3
4607,6,96000,20.14,1498,88.8,5,525000,13714.285714285714,0.05923949299533022,13.444592790387183,0,0,13,1,0,0,1,2,1,1,2
4608,4,20000,20.14,1498,88.0,5,725000,4000.0,0.05870580386924616,13.444592790387183,0,0,13,1,0,0,1,0,1,1,2
4609,9,58000,18.9,998,67.1,5,310000,5800.0,0.06716716716716715,18.937875751503004,0,0,13,1,0,0,2,1,0,0,1
4610,5,72000,22.15,1498,108.6,5,735000,12000.0,0.0724482988659106,14.786381842456608,0,0,13,1,0,0,1,2,1,1,2
4611,4,18600,20.4,1197,81.8,5,562000,3720.0,0.0682804674457429,17.042606516290725,0,0,13,1,0,0,1,0,1,1,2
4612,3,50000,27.28,1047,69.0,5,450000,12500.0,0.06583969465648855,26.05539637058262,0,0,13,1,0,0,0,1,1,0,3
4613,1,1000,21.21,1197,81.8,5,775000,500.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,0,1,1,2
4614,5,48000,23.95,998,67.05,5,311000,8000.0,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,1,1,0,0,2
4615,6,79225,24.0,1120,70.0,5,469000,11317.857142857143,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,2,1,0,2
4616,2,5000,18.6,1197,81.86,5,700000,1666.6666666666667,0.068330550918197,15.538847117794486,0,0,13,1,0,0,0,0,1,1,1
4617,8,67000,16.95,1197,78.9,5,429000,7444.444444444444,0.06585976627712856,14.160401002506264,0,0,13,1,0,0,2,2,1,1,1
4618,7,103431,24.0,1120,70.0,5,345000,12928.875,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,3,1,0,2
4619,4,43000,14.8,1497,121.36,5,795000,8600.0,0.08101468624833111,9.886439545758183,0,0,13,1,0,0,1,1,1,1,0
4620,8,56194,19.0,1197,85.8,5,430000,6243.777777777777,0.07161936560934891,15.873015873015872,0,0,13,1,0,0,2,1,1,1,1
4621,3,48622,24.3,1248,88.5,5,850000,12155.5,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,0,1,1,1,2
4622,6,55000,18.6,1197,81.83,5,499000,7857.142857142857,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
4623,4,33070,20.51,998,67.04,5,460000,6614.0,0.06710710710710711,20.55110220440882,0,0,13,1,0,0,1,1,0,0,2
4624,9,66000,20.5,1598,103.5,5,450000,6600.0,0.0647279549718574,12.828535669586984,0,0,13,1,0,0,2,2,2,1,2
4625,12,64321,21.79,998,67.05,5,235000,4947.7692307692305,0.06711711711711711,21.83366733466934,0,0,13,1,0,0,2,2,0,0,2
4626,9,15000,20.92,998,67.1,5,200000,1500.0,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,0,0,0,2
4627,5,89000,26.59,1248,74.0,5,685000,14833.333333333334,0.059247397918334666,21.306089743589745,0,0,13,1,0,0,1,2,1,0,3
4628,6,43937,19.1,1197,85.8,5,570000,6276.714285714285,0.07161936560934891,15.95655806182122,0,0,13,1,0,0,1,1,1,1,1
4629,9,96888,22.32,1582,126.3,5,550000,9688.8,0.07978521794061907,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
4630,2,57000,23.0,1498,98.96,5,900000,19000.0,0.06601734489659773,15.353805073431241,0,0,13,1,0,0,0,1,1,1,2
4631,10,67000,20.36,1197,78.9,5,325000,6090.909090909091,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,2,1,1,2
4632,4,39000,17.01,1591,121.3,5,790000,7800.0,0.07619346733668342,10.691389063482088,0,0,13,1,0,0,1,1,2,1,1
4633,2,35000,23.95,998,67.05,5,380000,11666.666666666666,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,0,1,0,0,2
4634,4,50000,16.5,1493,70.0,7,775000,10000.0,0.04685408299866131,11.051574012056262,0,0,13,1,0,0,1,1,1,0,1
4635,5,85000,19.67,1582,126.2,5,1040000,14166.666666666666,0.07972204674668351,12.433628318584072,0,0,13,1,0,0,1,2,2,2,1
4636,4,20000,21.4,1197,83.1,5,548000,4000.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,1,0,1,1,2
4637,3,40000,24.3,1248,88.5,5,920000,10000.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,0,1,1,1,2
4638,4,75823,28.4,1248,74.0,5,635000,15164.6,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,1,2,1,0,3
4639,4,89000,22.54,1396,88.73,5,690000,17800.0,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,2,1,1,2
4640,6,90000,22.54,1396,88.73,5,700000,12857.142857142857,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,2,1,1,2
4641,7,60000,16.47,1198,74.0,5,312000,7500.0,0.061718098415346125,13.747913188647745,0,0,13,1,0,0,1,1,1,0,1
4642,4,38731,20.73,1373,91.1,5,765000,7746.2,0.0663027656477438,15.098324836125274,0,0,13,1,0,0,1,1,1,1,2
4643,5,54000,26.0,1498,98.6,5,750000,9000.0,0.0657771847898599,17.356475300400533,0,0,13,1,0,0,1,1,1,1,3
4644,3,39852,28.4,1248,74.0,5,725000,9963.0,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,0,1,1,0,3
4645,11,83000,16.1,1197,85.0,5,335000,6916.666666666667,0.0709515859766277,13.450292397660819,0,0,13,1,0,0,2,2,1,1,1
4646,4,32940,24.3,1248,88.5,5,875000,6588.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,1,1,1,2
4647,4,77000,20.14,1498,88.0,5,600000,15400.0,0.05870580386924616,13.444592790387183,0,0,13,1,0,0,1,2,1,1,2
4648,5,95500,24.3,1248,88.5,5,725000,15916.666666666666,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,2,1,1,2
4649,6,80000,22.54,1396,88.73,5,520000,11428.57142857143,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,2,1,1,2
4650,5,80000,21.21,1197,81.8,5,390000,13333.333333333334,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,1,2,1,1,2
4651,2,20000,27.39,1248,74.0,5,750000,6666.666666666667,0.059247397918334666,21.947115384615387,0,0,13,1,0,0,0,0,1,0,3
4652,6,48000,27.62,793,47.0,5,475000,6857.142857142857,0.05919395465994962,34.8297604035309,0,0,13,1,0,0,1,1,0,0,3
4653,2,20410,17.0,1497,118.0,5,1140000,6803.333333333333,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,0,0,1,1,1
4654,5,77185,20.73,1373,91.1,5,600000,12864.166666666666,0.0663027656477438,15.098324836125274,0,0,13,1,0,0,1,2,1,1,2
4655,9,79433,23.95,998,67.05,5,273000,7943.3,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,2,2,0,0,2
4656,5,50000,18.9,1197,82.0,5,465000,8333.333333333334,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
4657,3,68000,27.3,1498,98.6,5,725000,17000.0,0.0657771847898599,18.22429906542056,0,0,13,1,0,0,0,2,1,1,3
4658,3,30000,23.84,1199,84.0,5,400000,7500.0,0.07,19.88323603002502,0,0,13,1,0,0,0,0,1,1,2
4659,3,20100,22.0,1582,126.2,5,850000,5025.0,0.07972204674668351,13.906447534766118,0,0,13,1,0,0,0,0,2,2,2
4660,5,60000,22.54,1396,88.73,5,630000,10000.0,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,1,1,1,2
4661,2,6000,18.9,1197,81.86,5,576000,2000.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
4662,2,17000,19.5,1199,88.76,5,595000,5666.666666666667,0.07396666666666667,16.263552960800666,0,0,13,1,0,0,0,0,1,1,1
4663,7,35000,18.6,1197,81.83,5,550000,4375.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
4664,6,87194,28.4,1248,74.02,5,575000,12456.285714285714,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,2,1,0,3
4665,2,15000,25.17,799,53.3,5,380000,5000.0,0.06662499999999999,31.501877346683354,0,0,13,1,0,0,0,0,0,0,3
4666,6,41953,17.21,1197,103.6,5,670000,5993.285714285715,0.08647746243739565,14.377610693400166,0,0,13,1,0,0,1,1,1,1,1
4667,6,49199,22.77,1498,98.59,5,650000,7028.428571428572,0.06577051367578386,15.200267022696929,0,0,13,1,0,0,1,1,1,1,2
4668,4,56352,28.4,1248,74.02,5,750000,11270.4,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,1,1,0,3
4669,2,12000,19.5,1199,88.76,5,670000,4000.0,0.07396666666666667,16.263552960800666,0,0,13,1,0,0,0,0,1,1,1
4670,3,20000,18.6,1197,81.83,5,598000,5000.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,0,0,1,1,1
4671,6,44566,25.83,1498,99.0,5,580000,6366.571428571428,0.06604402935290193,17.242990654205606,0,0,13,1,0,0,1,1,1,1,3
4672,4,59934,25.5,1498,98.6,5,850000,11986.8,0.0657771847898599,17.022696929238986,0,0,13,1,0,0,1,1,1,1,3
4673,3,1830,22.7,799,53.64,5,360000,457.5,0.06705,28.41051314142678,0,0,13,1,0,0,0,0,0,0,2
4674,4,25000,24.7,796,47.3,5,250000,5000.0,0.059347553324968626,31.03015075376884,0,0,13,1,0,0,1,0,0,0,2
4675,10,79815,28.4,1248,74.0,5,400000,7255.909090909091,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,2,2,1,0,3
4676,4,45000,16.1,1197,85.0,5,568000,9000.0,0.0709515859766277,13.450292397660819,0,0,13,1,0,0,1,1,1,1,1
4677,11,60000,17.0,1197,80.0,5,350000,5000.0,0.0667779632721202,14.202172096908939,0,0,13,1,0,0,2,1,1,1,1
4678,9,37453,15.6,1196,70.0,5,335000,3745.3,0.05847953216374269,13.043478260869566,0,0,13,1,0,0,2,1,1,0,1
4679,5,86000,28.09,1248,88.5,5,640000,14333.333333333334,0.07085668534827862,22.50801282051282,0,0,13,1,0,0,1,2,1,1,3
4680,7,53000,24.0,1120,70.0,5,480000,6625.0,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,1,1,0,2
4681,5,95321,23.9,1582,126.32,5,675000,15886.833333333334,0.07979785217940619,15.107458912768646,0,0,13,1,0,0,1,2,2,2,2
4682,6,100000,28.09,1248,88.5,5,650000,14285.714285714286,0.07085668534827862,22.50801282051282,0,0,13,1,0,0,1,2,1,1,3
4683,8,51203,20.92,998,67.1,5,280000,5689.222222222223,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,1,0,0,2
4684,3,23900,24.3,1248,88.5,5,1000000,5975.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,0,0,1,1,2
4685,14,30000,19.7,796,46.3,5,120000,2000.0,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,3,0,0,0,1
4686,8,110000,22.7,1498,89.84,5,549000,12222.222222222223,0.05993328885923949,15.153538050734312,0,0,13,1,0,0,2,3,1,1,2
4687,12,84251,19.2,1197,80.0,5,290000,6480.846153846154,0.0667779632721202,16.040100250626566,0,0,13,1,0,0,2,2,1,1,1
4688,4,28000,17.0,1497,121.36,5,600000,5600.0,0.08101468624833111,11.356045424181696,0,0,13,1,0,0,1,0,1,1,1
4689,8,100000,22.32,1582,126.32,5,487000,11111.111111111111,0.07979785217940619,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
4690,5,60000,27.28,1047,69.0,5,400000,10000.0,0.06583969465648855,26.05539637058262,0,0,13,1,0,0,1,1,1,0,3
4691,8,63000,21.9,1396,88.76,5,460000,7000.0,0.06353614889047961,15.687679083094556,0,0,13,1,0,0,2,2,1,1,2
4692,3,25000,20.51,998,67.04,5,380000,6250.0,0.06710710710710711,20.55110220440882,0,0,13,1,0,0,0,0,0,0,2
4693,3,20773,18.6,1197,81.83,5,700000,5193.25,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,0,0,1,1,1
4694,6,30000,22.74,796,47.3,5,255000,4285.714285714285,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,1,0,0,0,2
4695,4,35668,23.95,998,67.1,5,369000,7133.6,0.06716716716716715,23.997995991983966,0,0,13,1,0,0,1,1,0,0,2
4696,6,69000,22.77,1498,98.59,5,581000,9857.142857142857,0.06577051367578386,15.200267022696929,0,0,13,1,0,0,1,2,1,1,2
4697,5,70000,24.0,1186,73.97,5,500000,11666.666666666666,0.0623167649536647,20.236087689713322,0,0,13,1,0,0,1,2,1,0,2
4698,4,79874,28.4,1248,74.02,5,650000,15974.8,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,2,1,0,3
4699,8,70000,22.9,1248,74.0,5,451000,7777.777777777777,0.059247397918334666,18.349358974358974,0,0,13,1,0,0,2,2,1,0,2
4700,5,87500,25.32,1198,77.0,6,350000,14583.333333333334,0.06422018348623854,21.135225375626046,0,0,13,1,0,0,1,2,1,1,3
4701,8,120000,20.0,1399,68.1,5,230000,13333.333333333334,0.04864285714285714,14.295925661186562,0,0,13,1,0,0,2,3,1,0,1
4702,4,34996,19.4,1194,94.93,5,450000,6999.2,0.07943933054393305,16.24790619765494,0,0,13,1,0,0,1,1,1,1,1
4703,3,60000,28.4,1248,74.0,5,650000,15000.0,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,0,1,1,0,3
4704,13,60000,19.2,1197,80.0,5,350000,4285.714285714285,0.0667779632721202,16.040100250626566,0,0,13,1,0,0,3,1,1,1,1
4705,3,9095,18.9,1197,81.86,5,579000,2273.75,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
4706,3,19026,21.5,1497,108.5,5,1000000,4756.5,0.07242990654205607,14.362057448229791,0,0,13,1,0,0,0,0,1,1,2
4707,4,34834,20.73,1373,91.1,5,750000,6966.8,0.0663027656477438,15.098324836125274,0,0,13,1,0,0,1,1,1,1,2
4708,4,30000,18.6,1197,81.83,5,630000,6000.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,0,1,1,1
4709,4,25000,24.7,1047,69.0,5,550000,5000.0,0.06583969465648855,23.591212989493794,0,0,13,1,0,0,1,0,1,0,2
4710,2,85000,24.7,796,47.3,5,330000,28333.333333333332,0.059347553324968626,31.03015075376884,0,0,13,1,0,0,0,2,0,0,2
4711,8,65000,19.1,1197,85.8,5,350000,7222.222222222223,0.07161936560934891,15.95655806182122,0,0,13,1,0,0,2,2,1,1,1
4712,7,89755,22.7,1498,89.84,5,711000,11219.375,0.05993328885923949,15.153538050734312,0,0,13,1,0,0,1,2,1,1,2
4713,9,40000,21.27,1396,88.76,5,570000,4000.0,0.06353614889047961,15.236389684813755,0,0,13,1,0,0,2,1,1,1,2
4714,4,43330,21.5,1497,108.5,5,830000,8666.0,0.07242990654205607,14.362057448229791,0,0,13,1,0,0,1,1,1,1,2
4715,10,60000,14.4,1598,103.6,5,385000,5454.545454545455,0.06479049405878674,9.011264080100124,0,0,13,1,0,0,2,1,2,1,0
4716,11,70000,19.7,1598,103.6,5,235000,5833.333333333333,0.06479049405878674,12.327909887359198,0,0,13,1,0,0,2,2,2,1,1
4717,8,100000,22.32,1582,126.32,5,700000,11111.111111111111,0.07979785217940619,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
4718,3,30941,23.01,999,67.0,5,354000,7735.25,0.067,23.033033033033036,0,0,13,1,0,0,0,1,0,0,2
4719,5,78123,17.8,1497,117.3,5,651000,13020.5,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,2,1,1,1
4720,3,6500,18.9,1197,81.86,5,480000,1625.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
4721,7,70000,24.0,1120,70.0,5,440000,8750.0,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,2,1,0,2
4722,5,35000,26.0,1498,98.6,5,1000000,5833.333333333333,0.0657771847898599,17.356475300400533,0,0,13,1,0,0,1,1,1,1,3
4723,5,96000,19.67,1582,126.2,5,1100000,16000.0,0.07972204674668351,12.433628318584072,0,0,13,1,0,0,1,2,2,2,1
4724,8,85405,19.01,1461,108.45,5,410000,9489.444444444445,0.07417920656634747,13.011635865845312,0,0,13,1,0,0,2,2,1,1,1
4725,4,59819,18.16,1196,86.8,5,575000,11963.8,0.07251461988304093,15.183946488294316,0,0,13,1,0,0,1,1,1,1,1
4726,4,6000,17.5,1199,88.7,5,825000,1200.0,0.07391666666666667,14.595496246872393,0,0,13,1,0,0,1,0,1,1,1
4727,3,40000,28.4,1248,74.02,5,760000,10000.0,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,0,1,1,0,3
4728,1,1500,22.05,796,47.3,5,350000,750.0,0.059347553324968626,27.701005025125628,0,0,13,1,0,0,0,0,0,0,2
4729,4,50000,18.9,1197,81.86,5,475000,10000.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
4730,9,115777,23.0,1396,90.0,5,475000,11577.7,0.06442376521116679,16.475644699140403,0,0,13,1,0,0,2,3,1,1,2
4731,3,33000,21.01,1197,81.8,5,730000,8250.0,0.0682804674457429,17.552213868003342,0,0,13,1,0,0,0,1,1,1,2
4732,3,52865,21.66,1498,103.6,5,950000,13216.25,0.06911274182788525,14.459279038718291,0,0,13,1,0,0,0,1,1,1,2
4733,3,82935,26.59,1248,74.0,5,750000,20733.75,0.059247397918334666,21.306089743589745,0,0,13,1,0,0,0,2,1,0,3
4734,5,53000,25.2,1248,74.0,5,610000,8833.333333333334,0.059247397918334666,20.192307692307693,0,0,13,1,0,0,1,1,1,0,3
4735,2,20000,17.0,1591,121.3,5,970000,6666.666666666667,0.07619346733668342,10.685103708359522,0,0,13,1,0,0,0,0,2,1,1
4736,7,40000,20.63,1198,67.0,5,200000,5000.0,0.05587989991659716,17.220367278797998,0,0,13,1,0,0,1,1,1,0,2
4737,5,86000,19.3,1248,73.9,5,675000,14333.333333333334,0.05916733386709368,15.464743589743591,0,0,13,1,0,0,1,2,1,0,1
4738,5,51321,21.66,1498,103.52,5,795000,8553.5,0.06905937291527685,14.459279038718291,0,0,13,1,0,0,1,1,1,1,2
4739,6,56000,25.8,1498,98.6,5,510000,8000.0,0.0657771847898599,17.222963951935917,0,0,13,1,0,0,1,1,1,1,3
4740,8,25000,30.46,796,47.3,5,220000,2777.777777777778,0.059347553324968626,38.266331658291456,0,0,13,1,0,0,2,0,0,0,3
4741,6,15000,18.9,1197,82.0,5,450000,2142.8571428571427,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,0,1,1,1
4742,6,68523,20.54,1598,103.6,5,495000,9789.0,0.06479049405878674,12.853566958698371,0,0,13,1,0,0,1,2,2,1,2
4743,6,35000,15.6,1196,70.02,5,350000,5000.0,0.058496240601503754,13.043478260869566,0,0,13,1,0,0,1,1,1,0,1
4744,3,25000,23.1,998,67.04,5,460000,6250.0,0.06710710710710711,23.146292585170343,0,0,13,1,0,0,0,0,0,0,2
4745,6,44842,28.4,1248,74.02,5,575000,6406.0,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,1,1,0,3
4746,9,80000,22.32,1582,126.32,5,490000,8000.0,0.07979785217940619,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
4747,6,76407,23.95,998,67.05,5,300000,10915.285714285714,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,1,2,0,0,2
4748,3,25000,23.84,1199,84.0,5,400000,6250.0,0.07,19.88323603002502,0,0,13,1,0,0,0,0,1,1,2
4749,5,24000,15.29,1591,121.3,5,835000,4000.0,0.07619346733668342,9.610307982401006,0,0,13,1,0,0,1,0,2,1,1
4750,6,74000,23.4,1248,74.0,5,550000,10571.42857142857,0.059247397918334666,18.75,0,0,13,1,0,0,1,2,1,0,2
4751,3,25000,17.19,1197,81.86,5,741000,6250.0,0.068330550918197,14.360902255639099,0,0,13,1,0,0,0,0,1,1,1
4752,3,5000,23.95,998,67.05,5,350000,1250.0,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,0,0,0,0,2
4753,6,30000,18.6,1197,81.83,5,550000,4285.714285714285,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,0,1,1,1
4754,3,6752,20.3,1086,68.0,5,550000,1688.0,0.062557497700092,18.69244935543278,0,0,13,1,0,0,0,0,1,0,2
4755,2,12000,22.05,796,47.3,5,285000,4000.0,0.059347553324968626,27.701005025125628,0,0,13,1,0,0,0,0,0,0,2
4756,4,70000,21.19,1396,88.73,5,850000,14000.0,0.06351467430207589,15.179083094555876,0,0,13,1,0,0,1,2,1,1,2
